line_i,REPORT NUMBER,DATETIME,geometry,line_geo,SPEEDLIMIT,SURFACEWIDTH,one_way,is_steep,is_paved,is_hwy,is_bus,is_truck,is_light,is_clear,is_hit_run,is_workzone,is_child,impaired,speeding,driver_16_25,driver_65_plus,severity
1321.0,E744984,2017-10-11 09:15:00,POINT (-122.333908829251 47.64687128849411),"LINESTRING (-122.3339266343653 47.64686730964199, -122.3338986139171 47.64687357128222, -122.3338745179817 47.64687951129708, -122.3338505790438 47.64688573545968, -122.3338268055835 47.64689224067504, -122.3338032038104 47.64689902615952, -122.3337797790441 47.64690608728037, -122.3337565422429 47.6469134258237, -122.3337334995 47.64692103697116, -122.3337106548926 47.64692891803677, -122.3336880164426 47.64693706803752, -122.3336655944322 47.64694548332832, -122.3336433919257 47.64695416211403, -122.3336214179225 47.64696310129281, -122.3335996775434 47.64697229834052, -122.3335781777416 47.64698175123538, -122.3335569259236 47.64699145566815, -122.3335359287729 47.64700140926959, -122.3335151906364 47.64701160970115, -122.3334947202291 47.64702205298747, -122.3334745205697 47.64703273575464, -122.3334546030194 47.64704365574727, -122.3334349692739 47.64705480873142, -122.3334156270348 47.64706619162252, -122.3333965813978 47.6470778010192, -122.333377839001 47.64708963297353, -122.3333594052248 47.64710168495786, -122.3333412840913 47.6471139523567, -122.3333234843456 47.64712643224714, -122.3333060099895 47.64713911931203, -122.3332888663933 47.6471520106729, -122.3332720563117 47.64716510278386, -122.3332555871412 47.64717839098493, -122.3332394655301 47.64719187167895, -122.3332236944622 47.64720554026397, -122.3332082785039 47.64721939299485, -122.3331932219471 47.64723342560339, -122.3331785301016 47.6472476331062, -122.3331642104049 47.64726201224654, -122.3331502629749 47.6472765581094, -122.3331366928822 47.64729126641647, -122.3331235041188 47.64730613149958, -122.3331107018362 47.64732115188711, -122.3330982899655 47.64733631980594, -122.3330862723098 47.64735163204741, -122.3330746513286 47.64736708384093, -122.3330634323424 47.64738267055387, -122.3330526165023 47.6473983870821, -122.3330422090985 47.64741422774036, -122.3330329986323 47.64742989785259, -122.3330118443128 47.64746261252456, -122.3327420193192 47.64790195356791, -122.3327053546585 47.64796165476022, -122.332665696789 47.64802641326835, -122.3325343390338 47.64824038256194, -122.3313287735676 47.64990530012025)",25.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
3776.0,3583921,2018-02-24 16:47:00,POINT (-122.3330233693433 47.62311611160118),"LINESTRING (-122.3342791665308 47.62316241393855, -122.3341606186644 47.62312125311493, -122.332999875655 47.62311600538602)",25.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1188.0,EA47309,2020-07-14 12:47:00,POINT (-122.3548224075352 47.70363276109273),"LINESTRING (-122.3554375772648 47.70363455935806, -122.3527474031616 47.70362669543597)",20.0,19.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3
6653.0,3754247,2019-09-06 20:23:00,POINT (-122.3541122157603 47.70508677202307),"LINESTRING (-122.3541121510511 47.70507957225101, -122.3541284687422 47.70689513727912)",20.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
20918.0,E895798,2019-02-18 18:10:00,POINT (-122.3554533870163 47.70689876554314),"LINESTRING (-122.3554666318892 47.70689880181398, -122.3541284687422 47.70689513727912)",20.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
17270.0,E829349,2018-08-14 15:05:00,POINT (-122.3499685279756 47.70800344975316),"LINESTRING (-122.3501330433047 47.70800220911504, -122.3500049760854 47.70800317541097, -122.3487642482557 47.70801251427664)",20.0,22.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
20062.0,E940594,2019-06-29 13:19:00,POINT (-122.3501322568254 47.70795570322931),"LINESTRING (-122.3501140630142 47.7068838856628, -122.3501142199916 47.70688911840529, -122.3501276823445 47.70768520622585, -122.3501330433047 47.70800220911504)",20.0,21.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
12187.0,E604221,2016-11-02 07:57:00,POINT (-122.3373099247422 47.71711456671836),"LINESTRING (-122.3395136945646 47.71703964964897, -122.33940416401 47.71708009625688, -122.3377936221662 47.71710169524759, -122.3372938738583 47.71711499384175)",20.0,23.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
1205.0,3751357,2018-07-17 19:46:00,POINT (-122.3428248068754 47.7195718495934),"LINESTRING (-122.344936819217 47.71957221105242, -122.342256160702 47.71957175227281, -122.3422480258573 47.719571750241)",25.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
4025.0,3751161,2018-06-17 10:05:00,POINT (-122.3488339795511 47.71958304103969),"LINESTRING (-122.3494800935818 47.71958482262993, -122.3489234125652 47.71958339446508, -122.348914627477 47.71958326467034, -122.3487673975313 47.71958285641274)",25.0,47.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
4025.0,EA54837,2020-07-31 12:51:00,POINT (-122.3488436968807 47.71958306798512),"LINESTRING (-122.3494800935818 47.71958482262993, -122.3489234125652 47.71958339446508, -122.348914627477 47.71958326467034, -122.3487673975313 47.71958285641274)",25.0,47.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
8946.0,E933944,2019-06-01 19:56:00,POINT (-122.3481920165645 47.72324116465531),"LINESTRING (-122.3481952986375 47.72321837751051, -122.3477672686346 47.72619015224425, -122.347753784042 47.72629045225323, -122.3477458533197 47.72635927588983, -122.3477422120135 47.7263908653221, -122.3477325533885 47.72649136634557, -122.347724807264 47.72659194182366, -122.3477189790076 47.72669257922592, -122.3477150638311 47.72679325668033, -122.3477135076503 47.7268612714219)",25.0,65.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
7080.0,3751137,2018-06-12 06:20:00,POINT (-122.3458767451375 47.73412860101883),"LINESTRING (-122.3462988037227 47.73412869355197, -122.3452881256535 47.73412847196848, -122.3452799765358 47.73412846925893, -122.3452718674931 47.73412846707055, -122.3450971038641 47.73412842833244)",35.0,54.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
12382.0,3646206,2019-04-07 15:06:00,POINT (-122.3446540680149 47.6487776442451),"LINESTRING (-122.3471593565761 47.64855913183912, -122.34715941361 47.64877925583966, -122.3471542478741 47.64884677989296, -122.3471232762768 47.6489258904187, -122.3470959350729 47.64896640614187, -122.3470638402568 47.64900698522452, -122.3470242905766 47.6490364206857, -122.3469797574762 47.64905789181847, -122.3469266535102 47.6490642373853, -122.3427754019468 47.64854072783031)",20.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
12382.0,E793047,2018-04-28 12:48:00,POINT (-122.3433690161438 47.64861558783322),"LINESTRING (-122.3471593565761 47.64855913183912, -122.34715941361 47.64877925583966, -122.3471542478741 47.64884677989296, -122.3471232762768 47.6489258904187, -122.3470959350729 47.64896640614187, -122.3470638402568 47.64900698522452, -122.3470242905766 47.6490364206857, -122.3469797574762 47.64905789181847, -122.3469266535102 47.6490642373853, -122.3427754019468 47.64854072783031)",20.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
6426.0,3731663,2016-12-04 20:33:00,POINT (-122.3497450446754 47.64956753180405),"LINESTRING (-122.3497448790873 47.64791910378935, -122.3497524598852 47.64838921059285, -122.3497441745729 47.64924737862908, -122.3497440256692 47.64928029642257, -122.3497430104924 47.64950322810223, -122.3497430034309 47.64950481145998, -122.3497428109035 47.64954691037693, -122.3497474491064 47.6495897286993)",25.0,50.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
19273.0,E884645,2019-01-11 17:20:00,POINT (-122.3427772289505 47.64850351131528),"LINESTRING (-122.3427938876189 47.64816419876229, -122.3427904707011 47.64823378574998, -122.342787052522 47.64830337433341, -122.3427835699675 47.6483794142157, -122.3427795095549 47.64845705484578, -122.3427754019468 47.64854072783031)",25.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
19273.0,E791797,2018-04-24 08:45:00,POINT (-122.3427772289505 47.64850351131528),"LINESTRING (-122.3427938876189 47.64816419876229, -122.3427904707011 47.64823378574998, -122.342787052522 47.64830337433341, -122.3427835699675 47.6483794142157, -122.3427795095549 47.64845705484578, -122.3427754019468 47.64854072783031)",25.0,47.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2
7083.0,E820475,2018-07-11 16:16:00,POINT (-122.347445882853 47.64924419633046),"LINESTRING (-122.3497474491064 47.6495897286993, -122.3474187438529 47.64924012197327)",25.0,42.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3
7083.0,3796132,2019-04-02 17:04:00,POINT (-122.347445882853 47.64924419633046),"LINESTRING (-122.3497474491064 47.6495897286993, -122.3474187438529 47.64924012197327)",25.0,42.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
7083.0,E899944,2019-03-05 08:00:00,POINT (-122.347445882853 47.64924419633046),"LINESTRING (-122.3497474491064 47.6495897286993, -122.3474187438529 47.64924012197327)",25.0,42.0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2
23551.0,3753850,2019-08-08 11:59:00,POINT (-122.3527832568641 47.65186259400895),"LINESTRING (-122.3534110500711 47.65200488345919, -122.3523588300415 47.65176639758857)",25.0,54.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
3571.0,E925711,2019-05-17 08:01:00,POINT (-122.349932979443 47.65133522248935),"LINESTRING (-122.3498349038678 47.65043101706559, -122.3499344530474 47.65134880834907)",25.0,48.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
17395.0,E686745,2017-04-27 18:38:00,POINT (-122.3520695912955 47.66021856988315),"LINESTRING (-122.3533238165322 47.66021947159449, -122.3526318650165 47.66021897279862, -122.3520637420998 47.66021856569172)",20.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20926.0,3730698,2017-04-27 19:10:00,POINT (-122.3283933836157 47.66136034031449),"LINESTRING (-122.3289693257557 47.66136334678419, -122.3283219926838 47.66135996764741, -122.3282607555255 47.66135978375375)",25.0,48.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3
20926.0,3762321,2016-12-02 17:55:00,POINT (-122.3285918089742 47.66136137611268),"LINESTRING (-122.3289693257557 47.66136334678419, -122.3283219926838 47.66135996764741, -122.3282607555255 47.66135978375375)",25.0,48.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
17653.0,3694245,2017-05-31 20:05:00,POINT (-122.3392467366582 47.66138583586279),"LINESTRING (-122.3406624639903 47.66138558267245, -122.3391566050444 47.66138585198203)",25.0,48.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3
10603.0,E693035,2017-07-12 19:11:00,POINT (-122.3289765106457 47.66136338161943),"LINESTRING (-122.3301624601324 47.66136913157943, -122.3289693257557 47.66136334678419)",25.0,48.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2
10603.0,3762482,2016-09-20 16:45:00,POINT (-122.3289764284508 47.66136338122092),"LINESTRING (-122.3301624601324 47.66136913157943, -122.3289693257557 47.66136334678419)",25.0,48.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3
20138.0,E963569,2019-08-28 17:09:00,POINT (-122.3539807521584 47.66212967153852),"LINESTRING (-122.3543717171526 47.66140133573168, -122.354218274401 47.66144612517683, -122.3541421333306 47.66148086915399, -122.3540884976514 47.66150918187423, -122.3540307710175 47.66155287940966, -122.3539960908453 47.66160853347235, -122.3539850814564 47.66169759984885, -122.3539806416757 47.66214069790558)",25.0,40.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3
7133.0,3769800,2017-02-24 07:20:00,POINT (-122.3407505095937 47.66428995062503),"LINESTRING (-122.3417618613868 47.66429127322937, -122.3406874676725 47.66428986818139)",20.0,25.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
4076.0,3787174,2016-10-10 09:00:00,POINT (-122.3535498348349 47.6650187997179),"LINESTRING (-122.3539599639432 47.66501938011404, -122.3527106944878 47.66501761220449)",25.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7134.0,E668882,2017-05-05 08:50:00,POINT (-122.3437266481091 47.66500281594688),"LINESTRING (-122.3437359370957 47.66500238370283, -122.343664477464 47.66500570893105, -122.3420820434224 47.6650374419841)",25.0,44.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
17384.0,3376165,2017-07-14 17:29:00,POINT (-122.3543147085374 47.66514429023724),"LINESTRING (-122.3543036920098 47.66513539911008, -122.3543233163246 47.66515123733819, -122.3543252893031 47.66515293921206, -122.3543272463869 47.66515464831767, -122.3543291889101 47.66515636586573, -122.3543311158547 47.6651580925717, -122.3543330255854 47.66515982582511, -122.3543349210102 47.66516156734202, -122.3543367995066 47.66516331628002, -122.3543386618792 47.6651650735058, -122.3543405088866 47.6651668383073, -122.3543423397651 47.66516861122114, -122.3543441552476 47.66517039065816, -122.3543459532822 47.6651721775232, -122.3543477370162 47.66517397282717, -122.354349502518 47.66517577539409, -122.3543512521044 47.66517758449118, -122.3543529858063 47.66517940117089, -122.3543547025746 47.66518122509624, -122.354356402129 47.66518305556909, -122.3543580860534 47.66518489344566, -122.3543597540625 47.66518673785233, -122.3543614022916 47.66518858989369, -122.3543630361533 47.6651904480935, -122.3543646528319 47.66519231389327, -122.354366252271 47.6651941853634, -122.3543678347817 47.66519606425462, -122.3543694000477 47.6651979486408, -122.3543709483904 47.66519984062349, -122.3543724794628 47.665201737224, -122.3543739933728 47.66520364212616, -122.3543754877061 47.66520555272987, -122.3543769686951 47.66520746895194, -122.3543784298735 47.66520939175614, -122.3543798740413 47.66521131917476, -122.3543813010261 47.66521325419333, -122.3543827094678 47.66521519472419, -122.3543841019685 47.66521714090798, -122.3543854748874 47.66521909261801, -122.3543868318651 47.66522104998106, -122.3543881692714 47.66522301322106, -122.3543894894279 47.66522498178063, -122.3543907910516 47.66522695620328, -122.3543920767343 47.66522893627897, -122.3543933453755 47.66523091991651, -122.3543945913546 47.66523291034973, -122.3543958218555 47.66523490449944, -122.3543970348625 47.66523690449842, -122.3543982283081 47.6652389107252, -122.3543994044424 47.66524092016645, -122.354400563332 47.6652429351027, -122.3544017023596 47.66524495486684, -122.3544028230525 47.6652469783856, -122.3544039252074 47.66524900759208, -122.354405010092 47.66525104141643, -122.3544060766214 47.66525307829365, -122.3544071230803 47.66525512175654, -122.354408151179 47.6652571680969, -122.3544091619867 47.66525921835346, -122.3544101531869 47.66526127325902, -122.3544111268366 47.66526333208425, -122.3544120808839 47.66526539573396, -122.3544130162855 47.66526746138756, -122.354413933144 47.66526953255343, -122.3544148303489 47.66527160678957, -122.354415709998 47.66527368476994, -122.354416570019 47.66527576669767, -122.3544174114252 47.66527785168178, -122.3544182342574 47.66527994112572, -122.3544190374154 47.66528203293819, -122.3544198204157 47.66528412835417, -122.3544205863591 47.66528622680573, -122.3544213323892 47.66528832833101, -122.3544220597991 47.66529043273732, -122.3544227673162 47.66529254091905, -122.3544234564472 47.66529465110117, -122.3544241267036 47.66529676434315, -122.3544247760077 47.66529888067276, -122.3544254079851 47.66530099969064, -122.3544260213217 47.66530312088777, -122.3544266124079 47.66530524518988, -122.3544271871802 47.66530737128921, -122.3544277409748 47.66530949959908, -122.3544282761235 47.66531162991284, -122.3544287913588 47.66531376330033, -122.3544292879431 47.66531589851629, -122.3544297645628 47.66531803505178, -122.3544302228271 47.66532017464024, -122.3544306595839 47.66532231609528, -122.3544310792068 47.66532445795463, -122.3544314789061 47.66532660253684, -122.3544318586405 47.66532874843863, -122.3544322184051 47.66533089548452, -122.3544325582305 47.66533304472711, -122.3544328809374 47.66533519490021, -122.354433180823 47.665337346431, -122.3544334636209 47.66533949994486, -122.3544337264233 47.66534165372575, -122.354433970554 47.66534380863342, -122.3544343520606 47.66534764851)",25.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
17384.0,3694382,2019-06-29 17:21:00,POINT (-122.3543142185496 47.66514389478196),"LINESTRING (-122.3543036920098 47.66513539911008, -122.3543233163246 47.66515123733819, -122.3543252893031 47.66515293921206, -122.3543272463869 47.66515464831767, -122.3543291889101 47.66515636586573, -122.3543311158547 47.6651580925717, -122.3543330255854 47.66515982582511, -122.3543349210102 47.66516156734202, -122.3543367995066 47.66516331628002, -122.3543386618792 47.6651650735058, -122.3543405088866 47.6651668383073, -122.3543423397651 47.66516861122114, -122.3543441552476 47.66517039065816, -122.3543459532822 47.6651721775232, -122.3543477370162 47.66517397282717, -122.354349502518 47.66517577539409, -122.3543512521044 47.66517758449118, -122.3543529858063 47.66517940117089, -122.3543547025746 47.66518122509624, -122.354356402129 47.66518305556909, -122.3543580860534 47.66518489344566, -122.3543597540625 47.66518673785233, -122.3543614022916 47.66518858989369, -122.3543630361533 47.6651904480935, -122.3543646528319 47.66519231389327, -122.354366252271 47.6651941853634, -122.3543678347817 47.66519606425462, -122.3543694000477 47.6651979486408, -122.3543709483904 47.66519984062349, -122.3543724794628 47.665201737224, -122.3543739933728 47.66520364212616, -122.3543754877061 47.66520555272987, -122.3543769686951 47.66520746895194, -122.3543784298735 47.66520939175614, -122.3543798740413 47.66521131917476, -122.3543813010261 47.66521325419333, -122.3543827094678 47.66521519472419, -122.3543841019685 47.66521714090798, -122.3543854748874 47.66521909261801, -122.3543868318651 47.66522104998106, -122.3543881692714 47.66522301322106, -122.3543894894279 47.66522498178063, -122.3543907910516 47.66522695620328, -122.3543920767343 47.66522893627897, -122.3543933453755 47.66523091991651, -122.3543945913546 47.66523291034973, -122.3543958218555 47.66523490449944, -122.3543970348625 47.66523690449842, -122.3543982283081 47.6652389107252, -122.3543994044424 47.66524092016645, -122.354400563332 47.6652429351027, -122.3544017023596 47.66524495486684, -122.3544028230525 47.6652469783856, -122.3544039252074 47.66524900759208, -122.354405010092 47.66525104141643, -122.3544060766214 47.66525307829365, -122.3544071230803 47.66525512175654, -122.354408151179 47.6652571680969, -122.3544091619867 47.66525921835346, -122.3544101531869 47.66526127325902, -122.3544111268366 47.66526333208425, -122.3544120808839 47.66526539573396, -122.3544130162855 47.66526746138756, -122.354413933144 47.66526953255343, -122.3544148303489 47.66527160678957, -122.354415709998 47.66527368476994, -122.354416570019 47.66527576669767, -122.3544174114252 47.66527785168178, -122.3544182342574 47.66527994112572, -122.3544190374154 47.66528203293819, -122.3544198204157 47.66528412835417, -122.3544205863591 47.66528622680573, -122.3544213323892 47.66528832833101, -122.3544220597991 47.66529043273732, -122.3544227673162 47.66529254091905, -122.3544234564472 47.66529465110117, -122.3544241267036 47.66529676434315, -122.3544247760077 47.66529888067276, -122.3544254079851 47.66530099969064, -122.3544260213217 47.66530312088777, -122.3544266124079 47.66530524518988, -122.3544271871802 47.66530737128921, -122.3544277409748 47.66530949959908, -122.3544282761235 47.66531162991284, -122.3544287913588 47.66531376330033, -122.3544292879431 47.66531589851629, -122.3544297645628 47.66531803505178, -122.3544302228271 47.66532017464024, -122.3544306595839 47.66532231609528, -122.3544310792068 47.66532445795463, -122.3544314789061 47.66532660253684, -122.3544318586405 47.66532874843863, -122.3544322184051 47.66533089548452, -122.3544325582305 47.66533304472711, -122.3544328809374 47.66533519490021, -122.354433180823 47.665337346431, -122.3544334636209 47.66533949994486, -122.3544337264233 47.66534165372575, -122.354433970554 47.66534380863342, -122.3544343520606 47.66534764851)",25.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2313.0,3810459,2019-05-28 16:59:00,POINT (-122.3282578969138 47.66935812111679),"LINESTRING (-122.3282691221239 47.66864756456452, -122.3282577791729 47.66936557412487)",20.0,25.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2
4103.0,3769807,2016-09-10 09:45:00,POINT (-122.3514239320953 47.6869398959661),"LINESTRING (-122.352600088456 47.68694052607632, -122.3525916111423 47.68694052134376, -122.34990541164 47.68693908268716)",25.0,32.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
7173.0,E790862,2018-04-19 17:15:00,POINT (-122.3378585777326 47.68692027778956),"LINESTRING (-122.3379076755221 47.68692080130275, -122.3377437329272 47.68691905323808)",25.0,30.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
7172.0,3694339,2017-07-11 19:30:00,POINT (-122.3404345958807 47.68692948554272),"LINESTRING (-122.3404558182665 47.68692953928472, -122.3391055501117 47.68692611996552)",25.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
4104.0,3751044,2018-05-30 19:20:00,POINT (-122.3364324147047 47.68691832543397),"LINESTRING (-122.3377437329272 47.68691905323808, -122.3364055406899 47.68691831051843)",25.0,30.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3
773.0,E690125,2017-07-06 18:41:00,POINT (-122.3402398387688 47.69237953771651),"LINESTRING (-122.3402394770153 47.69234880882497, -122.3402608152715 47.69416137150029)",20.0,25.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
7191.0,E836068,2018-08-02 08:27:00,POINT (-122.3526555998056 47.69602015130577),"LINESTRING (-122.3526673078847 47.69602018426626, -122.3512554730251 47.69601620967959)",20.0,21.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
18397.0,EA42661,2020-06-18 16:32:00,POINT (-122.3325353327203 47.69593760211347),"LINESTRING (-122.3338039084464 47.69594665670527, -122.3336824302367 47.69594579010365, -122.3325222847526 47.69593750897699)",25.0,21.0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,3
814.0,EA30659,2020-04-17 20:18:00,POINT (-122.3473237626859 47.699637648132),"LINESTRING (-122.3473236422176 47.69962708611056, -122.3473339688615 47.70053247120899)",20.0,25.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
15104.0,3855232,2020-05-10 14:03:00,POINT (-122.3565382748797 47.66256701831892),"LINESTRING (-122.3576158462785 47.66323797221792, -122.3576041633519 47.66322848120291, -122.3575406954589 47.6631767049153, -122.3575219416002 47.66316140522218, -122.3573786587686 47.66306045896455, -122.3573175576442 47.6630174123774, -122.3571520410625 47.66291661398357, -122.3570982235836 47.66288383968803, -122.3570962004409 47.66288269536113, -122.3570281122177 47.66284417092405, -122.3569369942101 47.66279261678157, -122.356913877897 47.66277953614812, -122.3566685094906 47.66264070541364, -122.3565344584824 47.66256485899103)",25.0,28.0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1
16259.0,3751103,2018-07-30 19:45:00,POINT (-122.3327846074685 47.70865534130251),"LINESTRING (-122.3339930438847 47.70866306593134, -122.3338774360991 47.70866232508735, -122.3338693082915 47.70866227290007, -122.333861183159 47.70866222330935, -122.333561544452 47.70866030936874, -122.3328806051634 47.70865596127251, -122.3328724786573 47.70865590899704, -122.3328643519941 47.70865585128298, -122.3318470063329 47.70864934517587, -122.3315167481725 47.70864722939619, -122.3314354795313 47.7086467067441, -122.331313654109 47.70864592462188)",25.0,55.0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3
1320.0,3751306,2018-07-31 08:35:00,POINT (-122.3361840419498 47.70687523565162),"LINESTRING (-122.3362056400799 47.70685410208642, -122.3361465859423 47.70691188599919, -122.3361250361167 47.70693344486447, -122.3360578826492 47.70700215048288, -122.3359923366428 47.70707156068987, -122.3359284151081 47.70714166122503, -122.3358733753312 47.70720407076508, -122.3358125510566 47.70727541234913, -122.3357534015182 47.70734739289067, -122.3357301861156 47.70737639449493)",25.0,41.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3
4128.0,3694188,2017-08-05 12:50:00,POINT (-122.335604268873 47.64687506989529),"LINESTRING (-122.337555856551 47.64688448130352, -122.3374656301079 47.64688409343773, -122.3363687352242 47.64687885548614, -122.3363638341686 47.64687883190856, -122.3351687574017 47.64687291287213)",25.0,22.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
1321.0,3747967,2017-07-21 16:05:00,POINT (-122.3313801246045 47.6498343829902),"LINESTRING (-122.3339266343653 47.64686730964199, -122.3338986139171 47.64687357128222, -122.3338745179817 47.64687951129708, -122.3338505790438 47.64688573545968, -122.3338268055835 47.64689224067504, -122.3338032038104 47.64689902615952, -122.3337797790441 47.64690608728037, -122.3337565422429 47.6469134258237, -122.3337334995 47.64692103697116, -122.3337106548926 47.64692891803677, -122.3336880164426 47.64693706803752, -122.3336655944322 47.64694548332832, -122.3336433919257 47.64695416211403, -122.3336214179225 47.64696310129281, -122.3335996775434 47.64697229834052, -122.3335781777416 47.64698175123538, -122.3335569259236 47.64699145566815, -122.3335359287729 47.64700140926959, -122.3335151906364 47.64701160970115, -122.3334947202291 47.64702205298747, -122.3334745205697 47.64703273575464, -122.3334546030194 47.64704365574727, -122.3334349692739 47.64705480873142, -122.3334156270348 47.64706619162252, -122.3333965813978 47.6470778010192, -122.333377839001 47.64708963297353, -122.3333594052248 47.64710168495786, -122.3333412840913 47.6471139523567, -122.3333234843456 47.64712643224714, -122.3333060099895 47.64713911931203, -122.3332888663933 47.6471520106729, -122.3332720563117 47.64716510278386, -122.3332555871412 47.64717839098493, -122.3332394655301 47.64719187167895, -122.3332236944622 47.64720554026397, -122.3332082785039 47.64721939299485, -122.3331932219471 47.64723342560339, -122.3331785301016 47.6472476331062, -122.3331642104049 47.64726201224654, -122.3331502629749 47.6472765581094, -122.3331366928822 47.64729126641647, -122.3331235041188 47.64730613149958, -122.3331107018362 47.64732115188711, -122.3330982899655 47.64733631980594, -122.3330862723098 47.64735163204741, -122.3330746513286 47.64736708384093, -122.3330634323424 47.64738267055387, -122.3330526165023 47.6473983870821, -122.3330422090985 47.64741422774036, -122.3330329986323 47.64742989785259, -122.3330118443128 47.64746261252456, -122.3327420193192 47.64790195356791, -122.3327053546585 47.64796165476022, -122.332665696789 47.64802641326835, -122.3325343390338 47.64824038256194, -122.3313287735676 47.64990530012025)",25.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
